100 0.007920980453491211
200 0.03253507614135742
300 0.06950616836547852
400 0.12335419654846191
500 0.1854398250579834
600 0.27695798873901367
700 0.38629698753356934
800 0.5093131065368652
900 0.6585369110107422
1000 0.8012819290161133
